id	createdAt	username	forum	raw_message
5134100187	2020-11-02T01:22:39	disqus_5ggcJb3Ht5	istheservicedown	01 Nov 2020            13:08                                            Arrived at Hub. Your item arrived at the hub at 1:08 pm on November 1, 2020 in RODEO, CA 94572.              RODEO, CA 94572
5134137339	2020-11-02T02:09:26	None	istheservicedown	Phone and internet out in Metairie La. When will this be fixee?
5134138116	2020-11-02T02:10:21	None	istheservicedown	Internet not working... I work from home fix ASAP
5134149313	2020-11-02T02:24:15	disqus_T5GY7PcnQi	istheservicedown	You know for the amount of money we have to pay each month the service is terrible. We’re supposed to be on giga blast and I can’t even play a video from my laptop to my TV and 5 feet away, what a joke. When do we get our refunds for all of the days Cox cable is down and out. They really need to step up their game I’m getting sick of it and paying exorbitant fees for crappy service. Get it together Cox. From Chandler Arizona
5134150543	2020-11-02T02:25:46	mickisanto	istheservicedown	Bad internet service and WiFi for about 3 weeks now in the Bronx have to keep resetting router but tonight it didn’t work at all...so when I go to work tomorrow on the computer from home is it going to work or will it be all day with delays?
5134160887	2020-11-02T02:38:36	belannamartin	istheservicedown	My entire complex is down. What the heck CenturyLink?!
5134166748	2020-11-02T02:45:56	None	istheservicedown	Outage
5134179939	2020-11-02T03:02:31	None	istheservicedown	WHY DON'T YOU PEOPLE HAVE A P.R. PERSON TO TALK TO YOUR "CUSTOMERS" ?
5134200963	2020-11-02T03:30:54	disqus_VgnMqONMiO	istheservicedown	Same here, Kim. I hope this has nothing to do with the election...I found that not being able to contact any type of customer service may have been the most annoying of all.
5134216984	2020-11-02T03:53:46	None	istheservicedown	I think the worst part about all this is that I am a teacher and have been asked to constantly monitor our students’ virtual progress, but I can do no such thing without internet. I lost it last Tuesday, and our school district is having to designate some of this week as inclement weather days because teachers and students ALL do not have internet. I have seen 1, again just 1, Cox communication truck but dozens of OG&E crews out in the streets. How has my power been on all week but I still have no estimated time for my internet to be on? Somethings up. NW OKC.
5134241772	2020-11-02T04:31:54	None	istheservicedown	Problems again! So sick of this!
5134243394	2020-11-02T04:34:28	None	istheservicedown	5 days without WiFi, cable or phone at 30157. We need WiFi to work tomorrow and you aren’t even telling us why it’s down and when it will be restored. What is going on?
5134286261	2020-11-02T05:53:16	disqus_JD6x7YxzIK	istheservicedown	Ah, yes!  Our daily Spectrum outage!  Let’s see how long THIS one’s gonna last!!!
5134300268	2020-11-02T06:23:06	disqus_5ggcJb3Ht5	istheservicedown	Please contact consumer affairsit's taking way too longPlease request a package searchFirst class or not it shouldn't take this longMax
5134301783	2020-11-02T06:26:26	None	istheservicedown	Maybe they are trying to let it go on to keep people from voting when the polls open back up. Just a thought.
5134326058	2020-11-02T07:20:40	disqus_peB0C8924E	istheservicedown	No one in history has ever been as bad at what they do as spectrum.
5134326516	2020-11-02T07:21:43	disqus_peB0C8924E	istheservicedown	Spectrum is garbage water.
5134343214	2020-11-02T07:58:29	None	istheservicedown	Randy
5134343497	2020-11-02T07:59:01	None	istheservicedown	No service for 4 days
5134352335	2020-11-02T08:17:20	cierrezimmerman	istheservicedown	Been without internet since Thursday despite the fact that my power was never actually out. Called out of work on Thursday and have had to make the 45 minute drive up 85 on Friday, Saturday, and now Monday to work in the office during a pandemic. The Xfinity app shows there’s “no issues directed” at my address but when you look on the actual map it says there’s an outage in my zip code (30340) literally right on the Main Street that my apartment complex is adjacent to effecting 2500+ people. I’ve seen hundreds of tweets and FB posts frompeople either in my zip code or in the neighboring towns all stating they’re expediting outages so clearly it’s not just me despite customer service reps trying to claim it’s an issue with my equipment. However since I own my own modem/router instead of paying them every month it’s going to be a $70 charge for a tech to come out but they can’t even make it out for 3-5 days. I’m pissed.
5134368192	2020-11-02T08:49:26	chelseawicker	istheservicedown	Um it's below freezing outside and my power is out, this is kinda dangerous y'all.
5134368957	2020-11-02T08:50:54	disqus_txmADuiiZX	istheservicedown	Internet stays going down with wind, rain , or snow. It doesn't even matter how long either if it goes down it stays down for long periods. So tired of Wow...
5134405731	2020-11-02T10:02:38	None	istheservicedown	Internet went down in Burton OH around 12am and is still down. It’s 5am now.
5134435814	2020-11-02T10:53:23	None	istheservicedown	Thanks Max, I see the reviews for Springfield are brutal! This is the first time I've had a package disappear there. As for the number for consumer affairs, is it the number on the tracking page? The number for Springfield looks to be a waste of time. All the posts about calling there say they never answer their phones.
5135145107	2020-11-02T20:53:24	reginagarbo	istheservicedown	Our tv and internet is out in Hazelwood MO again
5135173435	2020-11-02T21:13:08	None	istheservicedown	Same with us in Kernersville
5135205298	2020-11-02T21:36:12	outinhazelwoodmosince1230	istheservicedown	Internet has been out in Hazelwood MO since 1230pm. Over 3 hours now.I can't log in for work and my son can't do his virtual learning.
5135209544	2020-11-02T21:39:25	outinhazelwoodmosince1230	istheservicedown	Mine has been out since 1230 and the internet was very slow just before it went out.
5135241365	2020-11-02T22:03:58	reginagarbo	istheservicedown	Same here. This happens pretty much weekly now. They don't even offer a discount for the outages it's getting to be ridiculous. Our internet lags for a few days then all of a sudden no service
5135244790	2020-11-02T22:06:43	reginagarbo	istheservicedown	Yeah mine too. This is really ridiculous this keeps happening
5135253819	2020-11-02T22:13:57	None	istheservicedown	No WiFi as of 3:35 pm Central
5135262015	2020-11-02T22:20:29	None	istheservicedown	Internet down in Redmond, WA.
5135262448	2020-11-02T22:20:50	None	istheservicedown	Boynton Beach AT&T UVerse down since 9am this morning.  Is anyone at AT&T trying to fix this issue???
5135291921	2020-11-02T22:45:03	disqus_neo79N1v1E	istheservicedown	9400136897846245516677I was wondering why it hasn’t had any more recent scans ? Could it be lost ?
5135296281	2020-11-02T22:48:51	robertvanvugt	istheservicedown	Meridian, ID. 3 computers all having trouble loading sites. Have to constantly exit and try reselecting sites. Once loaded it seems ok but eventually drops the site....  Not the computers with 3 doing the same thing...  Been doing this for a couple weeks now. Needs fixed!
5135298571	2020-11-02T22:50:50	None	istheservicedown	Internet down lake havasu
5135309662	2020-11-02T23:00:23	disqus_5ggcJb3Ht5	istheservicedown	No i don't think it's lostit may be at the next facility but not scannedas arrived due to that facility experiencing heavy volumes of packages Please give it more timeMax
5135312727	2020-11-02T23:03:06	disqus_5ggcJb3Ht5	istheservicedown	I don't see that it's out for delivery here and i am hoping it wasn't damagedduring processing Please contact consumer affairs and hopefully they will do a mail searchMax
5135315634	2020-11-02T23:05:46	disqus_5ggcJb3Ht5	istheservicedown	Dom welcome! You can go on our website on the bottom of the page and where it says contact usMax
5135321726	2020-11-02T23:11:12	None	istheservicedown	Hi, my Shutterfly packages have gotten stuck in San Leandro EVERY TIME since COVID. They sit for 2 weeks before they suddenly move again. I currently have 3 there. They aren’t hard to miss: they’re bright orange! Are they marked as the red-headed step-child and shoved in a corner somewhere? I pay a LOT in shipping for those when so many other places have free shipping arriving within a few days. Shutterfly has sometimes refunded my shipping but it really doesn’t appear to be their issue. Why are these always stuck? Seems sketchy.
5135324375	2020-11-02T23:13:33	shanegibeault	istheservicedown	No internet services at any of our stores using Tmobile for backup internet (PA, NY, CT, or MI).  All of our stores in the same states using VZW and AT&T are working just fine.
5135331287	2020-11-02T23:19:56	None	istheservicedown	TV, internet and phone (bundle} all down today, 11-2-20, for past 5 hours.
5135344594	2020-11-02T23:32:36	disqus_ogCGS1U8lM	istheservicedown	Ridiculous! It took them a whole day to fix the internet. I missed the whole day of work because of them and now they come and fix it at night time. I guess it's time to make the move and move to Verizon.
5135413383	2020-11-03T00:40:32	None	istheservicedown	Web saying now not up till 11 pm. Lovely.
5135434790	2020-11-03T01:02:27	None	istheservicedown	Internet connectivity down since 17:45mdt in 84128, WVC, Utah,
5135435489	2020-11-03T01:03:11	None	istheservicedown	Xfinity cable, Internet down since 17:45mdt in WVC, Utah 84128
5135459217	2020-11-03T01:26:51	None	istheservicedown	Another night of no internet
5135463023	2020-11-03T01:30:38	None	istheservicedown	No internet since 1pm in Coeur d'Alene, ID
5135467902	2020-11-03T01:35:38	None	istheservicedown	Y’all are some sorry ass internet service I ever had.
5135471279	2020-11-03T01:39:09	ecooce	istheservicedown	And another 9400111298370497086357, I have like 6 packages missing with the same message, McDonough Ga
5135486705	2020-11-03T01:54:37	gjm11653	istheservicedown	11-2-2020 Oklahoma city, 73119 no cable again! No cable for 4 days after ice storm works for 3 days and down again. No one comes to the phone just says hold. I pay astronomical amount for lousy service.
5135505624	2020-11-03T02:14:13	gwendolynvarhalak	istheservicedown	TV out since about 6:30 pm. Same thing on last night. It’s ridiculous how much they charge for crappy service.
5135511585	2020-11-03T02:20:17	None	istheservicedown	No internet in New Albany, IN since 10 AM
5135516137	2020-11-03T02:25:01	gjm11653	istheservicedown	Same here. Better weather doesn't equal better service it appears.
5135520590	2020-11-03T02:29:26	gjm11653	istheservicedown	Exactly unless switch to dish. I want reliable cable. It was reliable 30 years ago, but worse andvworse with time.
5135522078	2020-11-03T02:31:00	gjm11653	istheservicedown	Same here. 34 years and last 10 are a nightmare with Cox.
5135544968	2020-11-03T02:54:55	brandonengelman	istheservicedown	Almost daily it goes down! Worst service
5135605421	2020-11-03T04:05:32	None	istheservicedown	This can be considered election interference. We get no answers from at&t and still no service the night before election. How can power be restored everywhere but not internet? Here in Metairie, LA and having cell service issues with spotty texting and spotty data. WTF AT&T????
5135621108	2020-11-03T04:27:36	laurakaliszewskischramm	istheservicedown	When will LTE be up again
5135634298	2020-11-03T04:47:17	None	istheservicedown	Internet’s been out for over 36 hours. I work from home. Called multiple times. All they said was sorry. Couldn’t give me anything. I asked what happened and if they talked to their field guys.  They don’t even communicate with the field techs.  Makes sense.
5135637246	2020-11-03T04:51:49	None	istheservicedown	Thanks Max! It arrived 16 days after it was already in PA. I only live a couple hours away so it was very frustrating. Unfortunately, I am pretty sure two more items will be heading there shortly so I may have to bother you again... Still no change on the second package yet. How long should I give it for Harrisburg to accept each package until I contact Consumer Affairs?
5135655267	2020-11-03T05:20:01	disqus_Iz1w9b4mJL	istheservicedown	103 s main st is down.   Resetting does not help  2 nov 2020 before 7pm
5135685266	2020-11-03T06:11:17	disqus_7kD3zPRXjN	istheservicedown	Suddenlink....worst internet, cable, and customer service ever used. No body cares as long as you pay the overpriced bill. Took five hours out of my day, 3 yesterday. Whoever is pocketing the massive profits from raping customers, hire some damn help.P.S. I can guarantee that no service tech or any engineer team, dispatcher, or friggin janitor from suddenlink reads these comments. Piss in the wind, seriously...190 a month for 40 crap channels that don't work half the time and 50mb internet that won't even connect!?! On a trip visiting my parents and you guys took 8 hours so far of my very limited time with them because they needed help fixing their internet. Guess I'll wait on hold for 2 hours tomorrow so I can threaten legal action, this neighborhood has a very strong case for a malpractice suit. Mr. Suddenlink Janitor, please tell the big wigs I'm coming for them so I don't have to press 45 buttons for 2 hours to talk to someone from your legal team...thankyou
5135689185	2020-11-03T06:18:05	disqus_5ggcJb3Ht5	istheservicedown	02 Nov 2020            20:45                                            Delivered, In/At Mailbox. Your item was delivered in or at the mailbox at 8:45 pm on November 2, 2020 in MCDONOUGH, GA 30253.              MCDONOUGH, GA 30253
5135692023	2020-11-03T06:23:02	disqus_5ggcJb3Ht5	istheservicedown	Most California facilities now are backed upI see these in my facility all the timeIt could be that the facility is working the mail at randomand not by the oldest date firstwhen it hits ten days then it's time to contact consumer affairsand request a package searchMax
5135694226	2020-11-03T06:26:57	disqus_5ggcJb3Ht5	istheservicedown	Liz always welcome and it's no bother!I am here for everyone  Actually it has to be ten days or consumer affairs won't do anythingMax
5135767305	2020-11-03T08:42:14	disqus_lgHYLUTSlk	istheservicedown	uted through Xbox GamePass are completelyContacted support and have followed all the steps at least 5 times and nothing works, They only tell me th𝘾𝙊𝙈𝙋𝙇𝘼𝙄𝙉𝙏𝙎-𝙋𝙃𝙊𝙉𝙀_𝙉𝙐𝙈𝘽𝙀𝙍+1(855)9'7'1'𝙊'𝙊'7'𝙊𝘾𝙊𝙈𝙋𝙇𝘼𝙄𝙉𝙏𝙎-𝙋𝙃𝙊𝙉𝙀_𝙉𝙐𝙈𝘽𝙀𝙍+1(855)9'7'1'𝙊'𝙊'7'𝙊 down, at least for me. I keep getting the alert that "Vault-Tec engineers are hard at wor
5135846465	2020-11-03T10:53:21	disqus_euPsSqF37I	istheservicedown	, it's difficult to talk to anyone about it, and when you Ｃｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　意ゴ育汚往乙中に宛Ｃｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　意ゴ育汚往乙中に宛get someone, they're in the Philippines. I think the company is going to fold if
5135847635	2020-11-03T10:55:05	disqus_euPsSqF37I	istheservicedown	would make a decision within 48 hours.10 minutes later eBaymade a decision on behalfＣｕｓｔｏｍｅｒ░ｓｅｒｖｉｃｅ░ｈｅｌｐ░ｌｉｎｅ░ｎｕｍｂｅｒ░＋１░８♢５░２♢３░８♢♢１　（意ゴ育汚往乙中に宛）Ｃｕｓｔｏｍｅｒ░ｓｅｒｖｉｃｅ░ｈｅｌｐ░ｌｉｎｅ░ｎｕｍｂｅｒ░＋１░８♢５░２♢３░８♢♢１　（意ゴ育汚往乙中に宛） of the seller and basically I had to eat a $60for s broken,jimmy rigged laser which was ac
5135851032	2020-11-03T11:00:11	disqus_euPsSqF37I	istheservicedown	sing the service simple fact is they don't even have a phonenumber to call when things go wᑕᑌᔕTOᗰEᖇ ᔕEᖇᐯIᑕE ᕼEᒪᑭ ᒪIᑎE ᑎᑌᗰᗷEᖇ +1 8O5 2O3 8OO1ᑕᑌᔕTOᗰEᖇ ᔕEᖇᐯIᑕE ᕼEᒪᑭ ᒪIᑎE ᑎᑌᗰᗷEᖇ +1 8O5 2O3 8OO1rong I don't even know how to email themin the support on the app don't work at the websites downand myfiance cannot access the service for transfers nor cash-outs or
5135859686	2020-11-03T11:12:49	disqus_euPsSqF37I	istheservicedown	ed from Workspace to Microsoft 365 Email ...". Spent 1.5 hrs withtech on support chat (after a 30 min wait). Tech wasn't aware of theproblem. Eventual answer wＣｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　意ゴ育汚往乙中Ｃｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　意ゴ育汚往乙中に宛に宛as essentially "that's the way it is until thechange happens on Nov 2". Got an email which contains the statement"There will be no interruptions to your service". I d
5135891171	2020-11-03T11:53:36	malikastupid	istheservicedown	not accept the activation code, nor would it allow me to lognot accept the activation Ｃｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　科カげ詠ッ院い威俺Ｃｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　科カげ詠ッ院い威俺code, nor would it allow me to login. Now that sucks and I've just been charged for this month! From thelooks of things, I gin. Now that sucks and I've just been charged for this month! From thelooks of things, I g
5135897666	2020-11-03T12:01:35	None	istheservicedown	9505506685260300479837Sent from OR on Oct 26 to NC, arrived finally in Raleigh (30 minutes away) on Sunday and now hasn’t moved since. This normal? Any advice or guidance Max? Thanks so much in advance
5135906015	2020-11-03T12:11:37	malikastupid	istheservicedown	UGH!!! Still out in NJ....switching toＣｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　トぽベヵ河　ビぢなぷＣｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　トぽベヵ河　ビぢなぷ HULU when subscription i
5135912484	2020-11-03T12:19:08	None	istheservicedown	9505506685260300479837Package mailed from OR to Durham Oct 26, Finally landed Nov 1 in Raleigh and hasn’t moved one city over since! Help!
5135913045	2020-11-03T12:19:46	malikastupid	istheservicedown	seful comments include a desＣｕｓｔｏｍｅｒ　ｓｅｒｖｉｃｅ　ｈｅｌｐ　ｌｉｎｅ　ｎｕｍｂｅｒ　＋１　８Ｏ５　２Ｏ３　８ＯＯ１　トぽベヵ河　ビぢなぷcription of the problem, city and post
5135922990	2020-11-03T12:30:15	None	istheservicedown	Owenton, KY AT&T Wi-Fi U-Verse down since 10-30-20 can not get hold of anyone on the phone to talk to. HELP
5135929004	2020-11-03T12:36:35	None	istheservicedown	Owenton, KY U-Verse Wi-Fi down since 10-30-2020 AT&T KNOWS NOTHING
5135977708	2020-11-03T13:23:55	wielandvanmiegroet	istheservicedown	Hey Max , could you shed some light on my package , curious to get an actual usps employee opinion and take in what’s going on with tracking:9505506685260300479837
5135979763	2020-11-03T13:25:42	wielandvanmiegroet	istheservicedown	9505506685260300479837Sent oct 26 from OR,  arrived in Raleigh Nov 1, and since no updates or movement . Any help, or insight would be greatly appreciated
5136042288	2020-11-03T14:17:46	None	istheservicedown	Hi I’ve been waiting for a birthday package that was suppose to be delivered on Oct 31st EJ393291200USIt was guaranteed to be there before her birthday and now I’m wondering is it going to come at all. Do the post office workers steal.?.?I don’t see how it could be lost. And if it’s damaged that should say so. All the postmaster can tell me is it left the office to a sorting I’m assuming someone can call the sorting facility.
5136057789	2020-11-03T14:29:51	Hallmark1950	istheservicedown	Somebody is messing with something and it has to go down to do it.. somehow this is tied to the election.
5136059304	2020-11-03T14:31:00	Hallmark1950	istheservicedown	How did you get an email with no internet?
5136081008	2020-11-03T14:47:32	None	istheservicedown	IntErnet down for 1 week straight. Nothing has been done. Crappiest service ever
5136135196	2020-11-03T15:27:41	None	istheservicedown	Hello, I shipped a package on the 28th and it still doesn’t show scanned. Please help 9405511202061875493077
5136147569	2020-11-03T15:36:38	disqus_5ggcJb3Ht5	istheservicedown	Please give it a few more daysThe facility may be experiencing heavy volumes of mailMax
5136149642	2020-11-03T15:38:09	disqus_qWZC0BRGQy	istheservicedown	6 days after hurricane zeta, st bernard parish, 70092, louisiana: still no cox internet, even far after entergy gets power back to suburbs. Eagerly waiting for service again.
5136152568	2020-11-03T15:40:16	disqus_cwfIhXKQB6	istheservicedown	Internet and phones down in Hendersonville, TN since 9:25 a.m.
5136161039	2020-11-03T15:46:15	None	istheservicedown	Internet out here in walker town NC since last Thursday! Cant do school with kids or work. Several Neighbors internet’s are out too! Wth is going on! This is crazy. Give us updates.
5136228315	2020-11-03T16:33:46	pattirowe	istheservicedown	Had appt for new customer hookup 10/23, no power to my line, send second guy out, now I have a maintenance ticket, I'm just really frustrated. This was before Hurricane Zeta also. 26168 Pollard Road, Daphne AL 36526
5136241068	2020-11-03T16:42:33	disqus_Ut2HJC5DVY	istheservicedown	Phone showing NO SERVICE 34446. I-phone 10:42 11/03/2020
5136271838	2020-11-03T17:03:30	disqus_iPxTI36HgI	istheservicedown	I been waiting excatly 8 days for this tracking number : 9505510449140298536071i think my package was stolen
5136278236	2020-11-03T17:07:53	disqus_5ggcJb3Ht5	istheservicedown	Please contact consumer affairsNo movement at allRequest a package searchMax
5136280432	2020-11-03T17:09:24	disqus_5ggcJb3Ht5	istheservicedown	Please contact consumer affairsor the post office where it was dropped off atMax
5136287983	2020-11-03T17:14:33	disqus_5ggcJb3Ht5	istheservicedown	It could be at the next facility but not scanned as arrived due to the heavyvolume of packages and if it was damaged it might be waiting to be repaired and no it wasn't stolen as their are security cameras all over the facility and the postal inspectors are watchingPlease give it more timeMax
5136304072	2020-11-03T17:25:44	disqus_h5LEumbJwn	istheservicedown	zip 60632 upload speed is super slow at 0.6mb
5136313851	2020-11-03T17:32:23	None	istheservicedown	9400111202079807061321 i need my package to be here by tomorrow
5136365176	2020-11-03T18:08:44	None	istheservicedown	I'm in Homestead, FL. No internet since 12:30... What's going on?
5136384734	2020-11-03T18:22:11	None	istheservicedown	I have medication lost in New Jersey worth a lot of money plus I’m out of medication! Plus a gift for my granddaughter is in New Jersey lost, stolen,or what ever😩
5136394150	2020-11-03T18:28:34	None	istheservicedown	Internet out again.  Every few days, unreliable!
5136417830	2020-11-03T18:44:55	None	istheservicedown	Out again in 87059
5136431759	2020-11-03T18:54:10	disqus_Hz4MequmGU	istheservicedown	Ok this is getting ridiculous now. All services have been out since 10/29. Spectrum wants you to bundle every service ( internet, tv, and voice) but give you no effort to restore it when it goes out! I, like many others work from hone and rely on them for their services. They hold you hostage and still take your money. I am beyond frustrated now, and their customer service has no idea what to tell their customers
5136434598	2020-11-03T18:56:09	None	istheservicedown	Internet,wifi out all day called the 1800# and they didnt say there was an issue, but our wifi is not working
5136435515	2020-11-03T18:56:47	None	istheservicedown	Wifi not working and suddenlink agent says it is
5136458967	2020-11-03T19:13:16	disqus_sXp6JdRMrn	istheservicedown	Do we have outage at Santa Clara, CA? It was down about 30 minutes ago.
5136463857	2020-11-03T19:16:48	disqus_be3xsiBg5Z	istheservicedown	AT&T Wireless internet and Phone down Mount Eden KY since about 2 am yesterday, cant get a hold of ATT
5136518466	2020-11-03T19:55:29	drmaryckelly	istheservicedown	Phone service down in North Dallas.
5136521324	2020-11-03T19:57:31	disqus_ywX8YqFBY8	istheservicedown	Internet keeps saying connected no internet off and on since yesterday afternoon. I'm in Pennsylvania.
5136533347	2020-11-03T20:06:14	None	istheservicedown	Windstream has always been a terrible company to us, and in general. The bundles they offer are primitive, the amount of times our MBPS fluctuated like crazy without remaining stable. The countless times I called technicians over to help with problems just for them to reset the modem and say “Yup, it’s fixed.” This company is ridiculous and just a shame in comparison to other competitors. Having Windstream internet is the equivalent to talking through a tin can attached to a string. I’ve had the internet down for two days now, I’ve called so many times to get an estimation on the regard. Then when the time actually reaches, nothings changed. I then call again, and the cycle repeats. I get another estimated wait time, and another, then another, and another. They play their customers like lab rats and show sense of real aid. I’ve never once been happy or satisfied with the company. Nor will I ever. I’m forced to pair with Windstream due to them being the only internet provider in my area. Although Comcast is five miles down the road, and I can’t reach that. Just pathetic.
5136573577	2020-11-03T20:35:44	TheElderGodFather	istheservicedown	using a Livongo Meter for Blood testing - uses Tmobile service - it's showing 18% signal at my office but it can't talk back to the service to report readings since last weekend.   I'm assuming there's been some issues due to last weekend's storm
5136580856	2020-11-03T20:41:33	disqus_OeGXststkV	istheservicedown	73115. Haven't had internet since October 27th. Cox said it was back up on October 31st. Call support since I still had no internet. Cox support said my modem was bad and to call Arris. I told the cox rep it was a signal issue and not my modem. A day later, we went back on the outage list. Neighbors have been told between November 12 - 15 before Cox services is restored. Cox is using generators in other areas as a workaround until service is back up. Cox isn't do that for my area. My wife and I both work from home and I attend online classes. Can't do either without internet. We tried using our mobile hotspot, but due to the cellular traffic, its way too slow. I'm shocked that Cox doesn't have some type of disaster recovery plan for these situations. I guess blaming the electric companies is their disaster recovery plan.
5136584764	2020-11-03T20:44:32	None	istheservicedown	Wtf Election Day and your down! How about giving us all a credit which you never do from your high priced pathetic company!!! It seems like I either lose my TV or my Internet when something big is coming on like the Super Bowl or a playoff game and now election day!  Idiots - You’re just lying about it
5136592292	2020-11-03T20:50:11	None	istheservicedown	Waiting on a package delivered from Aurora CO to AK. Shipped on the 23rd of Oct and tracking showed movement to Denver on the 31st and no movement since... 10 days and no new updates for First class package delivery.
5136602271	2020-11-03T20:57:45	None	istheservicedown	No service on both Verizon phones in Hudson FL 34667
5136610599	2020-11-03T21:04:11	None	istheservicedown	I don't think I've had a single day without issues (sluggish internet, sometimes none at all for hours on end) and that's AFTER I've had several technicians out to "fix" any issues. Spectrum belongs in the trash.
5136616061	2020-11-03T21:08:48	txrus	istheservicedown	All calls, no matter to whom, dropping after 1-2 rings; am in Phoenix & noticed the problem around 10 this morning my time.
5136624709	2020-11-03T21:15:47	None	istheservicedown	No service in Hudson FL
5136630047	2020-11-03T21:20:10	awol916	istheservicedown	The USPS is putting all resources toward delivering ballots. But the rest of the mail is piling up.
5136672153	2020-11-03T21:51:05	natschaap	istheservicedown	I'd say it was due to the election if it didn't happen every other day if the year as well. Work nights so usually goes down during the day so not usually a big problem. Just sucks when I've actually got a day off and nothing works smh spectrum has got to go
5136676223	2020-11-03T21:54:01	marianmanni	istheservicedown	No service in Port Richey FL.  Can't text or call out! When my number is called, it goes right to voice mail!  Called Verizon and Rep stated there are no reported issues and does not see where Verizon is having any issues!
5136699408	2020-11-03T22:13:39	None	istheservicedown	phone showing "no service" since 3:00 pm
5136702293	2020-11-03T22:16:36	None	istheservicedown	no service in 34654 area
5136715871	2020-11-03T22:32:51	johnriverajr	istheservicedown	Bethlehem no service
5136716956	2020-11-03T22:34:13	None	istheservicedown	Same and I'm in Hudson.. Can't call or receive calls and texts
5137274793	2020-11-04T08:56:41	dawncarranza	istheservicedown	Internet is out still in SW Cape Coral!
5137291297	2020-11-04T09:22:27	None	istheservicedown	My package was shipped from Jersey priority mail on October 29th .. sitting in Charlotte NC distribution center since October 30th hasn’t moved yet said delivery by Monday at 9pm now just says will arrive late with no new scan update or estimated time
5137291857	2020-11-04T09:23:21	None	istheservicedown	My package was shipped from Jersey priority mail on October 29th .. sitting in Charlotte NC distribution center since October 30th hasn’t moved yet said delivery by Monday at 9pm now just says will arrive late with no new scan update or estimated time and in transit to next facility but next stop should have been delivery .
5137316911	2020-11-04T10:03:25	disqus_neo79N1v1E	istheservicedown	Thank you, Max ! ((:
5137352650	2020-11-04T11:00:06	jijaisidhu	istheservicedown	rong I don't even know how to email themin the support on the ap<b>Ⓒⓤⓢⓣⓞⓜⓔⓡ ⓢⓔⓡⓥⓘⓒⓔ ⓗⓔⓛⓟ ⓛⓘⓝⓔ ⓝⓤⓜⓑⓔⓡ    +① ⑧③③ ⑦Ⓞ④ Ⓞ④⑨⑥Ⓒⓤⓢⓣⓞⓜⓔⓡ ⓢⓔⓡⓥⓘⓒⓔ ⓗⓔⓛⓟ ⓛⓘⓝⓔ ⓝⓤⓜⓑⓔⓡ    +① ⑧③③ ⑦Ⓞ④ Ⓞ④⑨⑥</b>p don't work at the websites downand myfiance cannot access the servic
5137385803	2020-11-04T11:48:36	malikasetrol	istheservicedown	going down the tubes. My last delivery was damaged and they just left it outside my door without getting the required signature.<i><b>Ⓒⓤⓢⓣⓞⓜⓔⓡ ⓢⓔⓡⓥⓘⓒⓔ ⓗⓔⓛⓟ ⓛⓘⓝⓔ ⓝⓤⓜⓑⓔⓡ    +① ⑧③③ ⑦Ⓞ④ Ⓞ④⑨⑥Ⓒⓤⓢⓣⓞⓜⓔⓡ ⓢⓔⓡⓥⓘⓒⓔ ⓗⓔⓛⓟ ⓛⓘⓝⓔ ⓝⓤⓜⓑⓔⓡ    +① ⑧③③ ⑦Ⓞ④ Ⓞ④⑨⑥</b></i> package has been in my area, Salt Lake City (it originally was sent from CT), for a week now, and it's still pending delivery.
5137404701	2020-11-04T12:13:42	None	istheservicedown	Our cable, internet and telephone service has been out since 4:00 am October 29.  There has been limited communication, even though we are signed up for text reports and no indication of when it will be restored. 70130, Uptown New Orleans, never lost power.
